"Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"sp|A0AV96|RBM47_HUMAN","BaP vs Control",0.169431066343411,0.135225868954286,1.25294862331917,6,0.256841472977103,0.843355878104673,NA,0.541666666666667,0.208333333333333
"sp|A0AVT1|UBA6_HUMAN","BaP vs Control",0.22620549662976,0.137741131202841,1.6422508995998,10,0.131569303277634,0.766522224035795,NA,0.37797619047619,0.37797619047619
"sp|A0MZ66|SHOT1_HUMAN","BaP vs Control",0.0832089419237362,0.188422046806042,0.441609372863833,10,0.668167985983885,0.941637275824326,NA,0.25,0.25
"sp|A1L0T0|HACL2_HUMAN","BaP vs Control",0.449073235202543,0.157358801592727,2.85381707700612,10,0.0171375777609675,0.511152048330543,NA,0.402777777777778,0.402777777777778
"sp|A2RRP1|NBAS_HUMAN","BaP vs Control",-0.100740116817167,0.196268939685135,-0.513275900806205,10,0.618906406436528,0.933459578868389,NA,0.4375,0.4375
"sp|A2RTX5|SYTC2_HUMAN","BaP vs Control",3.64260923149453,3.31684784176684,1.09821414947819,2,0.386661478065757,0.877929914493713,NA,0.666666666666667,0
"sp|A3KMH1|VWA8_HUMAN","BaP vs Control",0.123507353392307,0.128185381963016,0.963505756279932,10,0.358014320258024,0.871978197344122,NA,0.425,0.425
"sp|A3KN83|SBNO1_HUMAN","BaP vs Control",-0.391889271716463,0.144770115887217,-2.7069762935174,2,0.11366747457195,0.744182767380675,NA,0.666666666666667,0
"sp|A4D1E9|GTPBA_HUMAN","BaP vs Control",0.110646762695506,0.0868286514409187,1.27431165703171,10,0.231369134681883,0.837584006090188,NA,0.472222222222222,0.472222222222222
"sp|A4D1P6|WDR91_HUMAN","BaP vs Control",-0.0484483598830045,0.214032059444489,-0.226360293914613,8,0.826597710928349,0.971263939458859,NA,0.625,0.458333333333333
"sp|A5D8V6|VP37C_HUMAN","BaP vs Control",0.0707367147879048,0.500594423053777,0.141305439154495,4,0.894459478132182,0.982887275979675,NA,0.5,0
"sp|A5PLN9|TPC13_HUMAN","BaP vs Control",0.206765560562227,0.155137168110047,1.33279189688159,7,0.224344091880302,0.837584006090188,NA,0.25,0
"sp|A5YKK6|CNOT1_HUMAN","BaP vs Control",0.102092588799569,0.0745115012382508,1.370158795662,10,0.20061091374161,0.823747468815107,NA,0.329365079365079,0.329365079365079
"sp|A6NCS6|CB072_HUMAN","BaP vs Control",0.168263216432217,0.157599590584578,1.06766277633137,10,0.310768840813462,0.862833207214235,NA,0.229166666666667,0.229166666666667
"sp|A6NDB9|PALM3_HUMAN","BaP vs Control",0.0567251979870844,0.188492436901467,0.30094150682946,8,0.771132180878038,0.96132149293385,NA,0.361111111111111,0.194444444444444
"sp|A6NDG6|PGP_HUMAN","BaP vs Control",-0.0175278825713437,0.143749149396216,-0.121933817660594,10,0.905366961835984,0.982887275979675,NA,0.34375,0.34375
"sp|A6NDU8|CE051_HUMAN","BaP vs Control",0.0528379475102245,0.117210739229349,0.450794422572791,9,0.662802073555202,0.941287507432891,NA,0.416666666666667,0.333333333333333
"sp|A6NED2|RCCD1_HUMAN","BaP vs Control",0.286701893679128,0.261786654586509,1.09517383203499,6,0.315443313867664,0.862833207214235,NA,0.333333333333333,0
"sp|A6NHR9|SMHD1_HUMAN","BaP vs Control",0.0587087774163435,0.0879672891724479,0.667393277303941,10,0.51962435301279,0.913697481159445,NA,0.40530303030303,0.359848484848485
"sp|A6NHX0|CAST2_HUMAN","BaP vs Control",-0.0229082485799038,0.196588215945986,-0.116529103586748,8,0.910105438799193,0.982887275979675,NA,0.5,0.333333333333333
"sp|A6NIH7|U119B_HUMAN","BaP vs Control",-0.0706705471125812,0.108726524365159,-0.64998442215658,1,0.63307510996223,0.934513171035049,NA,0.75,0
"sp|A6NJ78|MET15_HUMAN","BaP vs Control",0.277810139282236,0.107103202253417,2.59385465081528,9,0.0290293536842374,0.574916020523629,NA,0.5,0.416666666666667
"sp|A7E2Y1|MYH7B_HUMAN","BaP vs Control",-0.125089990862639,1.34721397490661,-0.0928508709029019,5,0.929627674628655,0.985060941194941,NA,0.416666666666667,0
"sp|A8MXV4|NUD19_HUMAN","BaP vs Control",0.278255452999837,0.161549870428597,1.72241210879103,6,0.135771172039182,0.768545086369726,NA,0.333333333333333,0
"sp|E9PRG8|CK098_HUMAN","BaP vs Control",-0.10975215249603,0.151187796438859,-0.725932615470152,10,0.484523408552458,0.906654325685086,NA,0.297619047619048,0.297619047619048
"sp|O00116|ADAS_HUMAN","BaP vs Control",0.38062409368794,0.220431626436302,1.72672179505933,10,0.1149208682835,0.744182767380675,NA,0.516666666666667,0.516666666666667
"sp|O00139|KIF2A_HUMAN","BaP vs Control",-0.153062464750666,0.0570840552889973,-2.68135233167584,7,0.031477529337756,0.586145581515778,NA,0.541666666666667,0.291666666666667
"sp|O00148|DX39A_HUMAN","BaP vs Control",0.175657305746665,0.144142741666158,1.21863441555383,10,0.250950965399529,0.843355878104673,NA,0.145833333333333,0.145833333333333
"sp|O00151|PDLI1_HUMAN","BaP vs Control",-0.0238609394680211,0.277519558059254,-0.0859793076743314,10,0.933180013100042,0.98535113117745,NA,0.246666666666667,0.246666666666667
"sp|O00154|BACH_HUMAN","BaP vs Control",0.0598717637024642,0.0755006398594949,0.79299677213179,10,0.44618617049492,0.885165533485409,NA,0.234848484848485,0.234848484848485
"sp|O00159|MYO1C_HUMAN","BaP vs Control",0.247572193282629,0.0960141754097979,2.57849627126377,10,0.0274871218530131,0.573029243982952,NA,0.320833333333333,0.320833333333333
"sp|O00161|SNP23_HUMAN","BaP vs Control",-0.0209558070229589,0.140798341424,-0.148835609929897,9,0.884964920115005,0.980008885282487,NA,0.0833333333333334,0
"sp|O00165|HAX1_HUMAN","BaP vs Control",-0.271565068850315,0.2109458836432,-1.28736841961632,3,0.288293517394615,0.857659465809227,NA,0.583333333333333,0
"sp|O00170|AIP_HUMAN","BaP vs Control",0.0700569938868394,0.0779532722766755,0.898704978518281,10,0.389936304862695,0.877929914493713,NA,0.294444444444444,0.294444444444444
"sp|O00178|GTPB1_HUMAN","BaP vs Control",0.0330750965303215,0.272552024128879,0.121353332950048,10,0.90581504589804,0.982887275979675,NA,0.270833333333333,0.270833333333333
"sp|O00186|STXB3_HUMAN","BaP vs Control",0.166927881023043,0.125778809710327,1.32715424329013,10,0.213960798932285,0.832352323360307,NA,0.333333333333333,0.333333333333333
"sp|O00193|SMAP_HUMAN","BaP vs Control",0.028928410735295,0.0969140562702768,0.298495510853643,10,0.771435402292506,0.96132149293385,NA,0.197916666666667,0.197916666666667
"sp|O00203|AP3B1_HUMAN","BaP vs Control",0.0600127055228028,0.0719399467098096,0.834205587681086,10,0.423644620800709,0.884569968231881,NA,0.291666666666667,0.291666666666667
"sp|O00217|NDUS8_HUMAN","BaP vs Control",-0.00997701134892059,0.129012738176275,-0.0773335369046165,10,0.939883653051649,0.98535113117745,NA,0.0833333333333334,0.0833333333333333
"sp|O00221|IKBE_HUMAN","BaP vs Control",0.748892227207538,0.515840725275284,1.4517896523348,4,0.220196494921659,0.835333827528531,NA,0.708333333333333,0.208333333333333
"sp|O00231|PSD11_HUMAN","BaP vs Control",0.139586068375987,0.0889623598124574,1.56904637725719,10,0.147709002602173,0.783700743042121,NA,0.123737373737374,0.123737373737374
"sp|O00232|PSD12_HUMAN","BaP vs Control",0.14610772449105,0.0680628395971343,2.14665925424012,10,0.057386944351153,0.656569533179219,NA,0.127604166666667,0.127604166666667
"sp|O00233|PSMD9_HUMAN","BaP vs Control",-0.167467729993948,0.101667149524282,-1.6472157503929,8,0.138128565897921,0.768545086369726,NA,0.166666666666667,0
"sp|O00244|ATOX1_HUMAN","BaP vs Control",-0.0809115023148635,0.247329615949456,-0.327140370975219,8,0.751957483949421,0.960868471057617,NA,0.166666666666667,0
"sp|O00255|MEN1_HUMAN","BaP vs Control",0.0982047610475497,0.164936830010312,0.595408321121548,4,0.583621839593737,0.929537876388775,NA,0.5,0
"sp|O00264|PGRC1_HUMAN","BaP vs Control",0.470989181164314,0.302917686522034,1.55484213078478,10,0.151036173335559,0.783700743042121,NA,0.222222222222222,0.222222222222222
"sp|O00267|SPT5H_HUMAN","BaP vs Control",0.0271220882400086,0.0377317611544666,0.71881320696842,10,0.48871176646998,0.908664442020764,NA,0.186274509803922,0.186274509803922
"sp|O00268|TAF4_HUMAN","BaP vs Control",0.0951967279494534,0.211039156190657,0.451085616848519,10,0.661551676574036,0.941287507432891,NA,0.233333333333333,0.233333333333333
"sp|O00273|DFFA_HUMAN","BaP vs Control",0.132863630794969,0.0634094390108439,2.09532891108289,10,0.0625664519979625,0.669160503550293,NA,0.24537037037037,0.24537037037037
"sp|O00299|CLIC1_HUMAN","BaP vs Control",0.0700855881769503,0.0816725967331834,0.858128564295724,10,0.410917363885899,0.879083019406556,NA,0.00396825396825395,0.00396825396825397
"sp|O00303|EIF3F_HUMAN","BaP vs Control",-0.0184591940215701,0.0878728047337953,-0.210067199715441,10,0.837833455332174,0.972385049764685,NA,0.216666666666667,0.216666666666667
"sp|O00308|WWP2_HUMAN","BaP vs Control",-0.449360195961085,0.546802477649756,-0.821796195753366,5,0.448591402835638,0.88537359281091,NA,0.416666666666667,0
"sp|O00330|ODPX_HUMAN","BaP vs Control",0.0725626958221854,0.141618631635915,0.512380998064828,10,0.619510173236302,0.933459578868389,NA,0.267543859649123,0.267543859649123
"sp|O00338|ST1C2_HUMAN","BaP vs Control",-0.0385804776588818,0.112115209068632,-0.344114576241521,10,0.737886489044036,0.955773566454062,NA,0.25,0.25
"sp|O00399|DCTN6_HUMAN","BaP vs Control",0.0504109351106224,0.129232856773277,0.390078315757285,6,0.709950156397428,0.950542434492663,NA,0.541666666666667,0.208333333333333
"sp|O00401|WASL_HUMAN","BaP vs Control",0.0442975355040836,0.292985789706515,0.151193460776568,10,0.882829631348509,0.979698754551053,NA,0.166666666666667,0.166666666666667
"sp|O00410|IPO5_HUMAN","BaP vs Control",0.102954665921874,0.0878436631701267,1.17202154607876,10,0.268353989441829,0.843355878104673,NA,0.16025641025641,0.16025641025641
"sp|O00411|RPOM_HUMAN","BaP vs Control",-0.0847050545878571,0.193464521838791,-0.437832496536184,9,0.671827165620692,0.941637275824326,NA,0.25,0.166666666666667
"sp|O00418|EF2K_HUMAN","BaP vs Control",0.215467664988887,0.110599211696809,1.94818445523426,10,0.0799887296881487,0.685899250878253,NA,0.458333333333333,0.458333333333333
"sp|O00422|SAP18_HUMAN","BaP vs Control",0.103373509798706,0.120515886256949,0.857758367044703,10,0.411112296767763,0.879083019406556,NA,0.287037037037037,0.287037037037037
"sp|O00425|IF2B3_HUMAN","BaP vs Control",0.0515476419803527,0.0586199731356331,0.879352876213083,10,0.399847545348939,0.877929914493713,NA,0.166666666666667,0.166666666666667
"sp|O00429|DNM1L_HUMAN","BaP vs Control",0.0230676162080845,0.161115384652149,0.14317450973343,10,0.888996262959762,0.98219038849378,NA,0.263440860215054,0.263440860215054
"sp|O00442|RTCA_HUMAN","BaP vs Control",-0.0462630628910237,0.151127366812069,-0.306119691402769,10,0.765791723037682,0.961206939093273,NA,0.490740740740741,0.490740740740741
"sp|O00443|P3C2A_HUMAN","BaP vs Control",-0.086203033703787,0.140231365590189,-0.614720061670838,10,0.552469164048011,0.917285977477922,NA,0.25,0.25
"sp|O00461|GOLI4_HUMAN","BaP vs Control",0.0219458455028105,0.196086222687126,0.111919364869541,8,0.91364455031552,0.982887275979675,NA,0.541666666666667,0.375
"sp|O00462|MANBA_HUMAN","BaP vs Control",0.0483794983820397,0.0839013368421761,0.57662368923924,10,0.576941957285639,0.926801725890285,NA,0,0
"sp|O00468|AGRIN_HUMAN","BaP vs Control",-0.178987442624272,0.0436002532341059,-4.10519273049224,10,0.00212683773455158,0.233728273144405,NA,0.229166666666667,0.229166666666667
