"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"1","sp|A0AV96|RBM47_HUMAN","Control-BaP",-0.17161297998042,0.136413966625018,-1.25803086169438,6,0.255121904440813,0.843975159437004,NA,0.541666666666667,0.208333333333333
"2","sp|A0AVT1|UBA6_HUMAN","Control-BaP",-0.225027963325491,0.137668187738508,-1.63456762976293,10,0.133186141334642,0.753912661112571,NA,0.37797619047619,0.37797619047619
"3","sp|A0MZ66|SHOT1_HUMAN","Control-BaP",-0.0830598998227165,0.187650106921442,-0.442631774558427,10,0.667452696059518,0.939473041023446,NA,0.25,0.25
"4","sp|A1L0T0|HACL2_HUMAN","Control-BaP",-0.448167592695482,0.156367589523464,-2.86611563215427,10,0.0167800792679,0.486622298769101,NA,0.402777777777778,0.402777777777778
"5","sp|A2RRP1|NBAS_HUMAN","Control-BaP",0.102154727351913,0.195979702206912,0.521251569430696,10,0.613538603218556,0.926307831129058,NA,0.4375,0.4375
"6","sp|A3KMH1|VWA8_HUMAN","Control-BaP",-0.122141011280558,0.127901229327234,-0.954963544314821,10,0.362110866524857,0.872980654677157,NA,0.425,0.425
"7","sp|A4D1E9|GTPBA_HUMAN","Control-BaP",-0.109746704964829,0.0863373806734055,-1.27113776337477,10,0.232450804494472,0.837211359079627,NA,0.472222222222222,0.472222222222222
"8","sp|A4D1P6|WDR91_HUMAN","Control-BaP",0.0510484567762893,0.212645304016128,0.240063880142952,8,0.816317730199625,0.969993742388489,NA,0.625,0.458333333333333
"9","sp|A5D8V6|VP37C_HUMAN","Control-BaP",-0.067257369910424,0.498598736836235,-0.134892780389283,4,0.899212110077995,0.981978557284693,NA,0.5,0
"10","sp|A5PLN9|TPC13_HUMAN","Control-BaP",-0.209144703448584,0.155124428546893,-1.34823834909639,7,0.219575704771835,0.834694332327027,NA,0.25,0
"11","sp|A5YKK6|CNOT1_HUMAN","Control-BaP",-0.102781812327575,0.0737362178893932,-1.39391218141608,10,0.193542577246289,0.81170715412373,NA,0.329365079365079,0.329365079365079
