ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
H4_HUMAN,PXD016999-Sample-144,Testis,73.03557974418509,0.0015911491335991116,7.201710886663436,159114.91335991115
H4_HUMAN,PXD016999-Sample-217,Testis,71.21740135590993,0.0015204580757395066,7.181974449652127,152045.80757395065
H4_HUMAN,PXD016999-Sample-169,Testis,67.66867863890378,0.001502060731661315,7.176687492516465,150206.0731661315
G3P_HUMAN,PXD016999-Sample-169,Testis,64.54666975020297,0.001432760620443848,7.15617363638162,143276.0620443848
G3P_HUMAN,PXD016999-Sample-144,Testis,60.32659091265847,0.001314271800126389,7.118685189491927,131427.1800126389
G3P_HUMAN,PXD016999-Sample-217,Testis,59.87774078195949,0.0012783616475134428,7.106653732774726,127836.16475134429
CNN1_HUMAN,PXD016999-Sample-144,Testis,57.189907729941275,0.0012459361923851124,7.095495801548977,124593.61923851124
VIME_HUMAN,PXD016999-Sample-169,Testis,56.448376666904,0.0012530005264302126,7.09795125345679,125300.05264302126
VIME_HUMAN,PXD016999-Sample-144,Testis,56.0722792285369,0.0012215875991662458,7.086924615370396,122158.75991662458
VIME_HUMAN,PXD016999-Sample-217,Testis,52.22132360762181,0.0011149007362429653,7.047236202253251,111490.07362429654
MYH11_HUMAN,PXD016999-Sample-169,Testis,51.687997096660276,0.0011473330394319518,7.05968950002281,114733.30394319518
MYH11_HUMAN,PXD016999-Sample-144,Testis,50.10232040182015,0.0010915264036773578,7.038034245617935,109152.64036773579
RL5_HUMAN,PXD016999-Sample-144,Testis,49.658699324020894,0.0010818616992133287,7.0341717458838104,108186.16992133287
CALD1_HUMAN,PXD016999-Sample-169,Testis,48.97299347703136,0.0010870673388834802,7.036256447489882,108706.73388834803
RL5_HUMAN,PXD016999-Sample-169,Testis,48.8090222649083,0.0010834276236739186,7.034799904406263,108342.76236739186
PTMA_HUMAN,PXD016999-Sample-169,Testis,47.410262944474944,0.0010523789688083526,7.022172160373618,105237.89688083527
ENOA_HUMAN,PXD016999-Sample-169,Testis,47.05403619169688,0.0010444717031770784,7.018896678571457,104447.17031770783
RL5_HUMAN,PXD016999-Sample-217,Testis,46.46155012641418,0.000991932277169786,6.996482022299887,99193.22771697861
CNN1_HUMAN,PXD016999-Sample-169,Testis,45.789591800173106,0.0010164044746441819,7.007066568331302,101640.44746441819
LEG1_HUMAN,PXD016999-Sample-169,Testis,45.25697843675525,0.0010045819057032822,7.001985351482311,100458.19057032821
CH60_HUMAN,PXD016999-Sample-144,Testis,44.69331704655166,0.0009736861533156104,6.988418993995847,97368.61533156104
TAGL_HUMAN,PXD016999-Sample-144,Testis,44.308324953635676,0.0009652987366998814,6.984661737823144,96529.87366998814
DESM_HUMAN,PXD016999-Sample-144,Testis,43.992082605346916,0.0009584090982490129,6.981550927854696,95840.90982490129
RS28_HUMAN,PXD016999-Sample-217,Testis,43.70885049690057,0.0009331634327287664,6.969957712038486,93316.34327287665
PTMA_HUMAN,PXD016999-Sample-144,Testis,43.2730739114775,0.0009427448142889526,6.974394152181464,94274.48142889526
CSRP1_HUMAN,PXD016999-Sample-169,Testis,42.720588806929314,0.0009482809502274914,6.976937026216544,94828.09502274914
CALD1_HUMAN,PXD016999-Sample-144,Testis,42.62740068980038,0.0009286782129029138,6.967865256975802,92867.82129029138
PEBP1_HUMAN,PXD016999-Sample-217,Testis,42.57376925967746,0.0009089299813405118,6.958530428999007,90892.99813405119
H10_HUMAN,PXD016999-Sample-217,Testis,42.50486833906431,0.0009074589790408266,6.957827002216288,90745.89790408265
H10_HUMAN,PXD016999-Sample-169,Testis,42.36520424716739,0.0009403923789919622,6.973309100913186,94039.23789919622
CSRP1_HUMAN,PXD016999-Sample-144,Testis,42.3560178028048,0.0009227658802148033,6.965091527864244,92276.58802148033
CH60_HUMAN,PXD016999-Sample-217,Testis,42.333387956786886,0.0009037979534052294,6.956071353563205,90379.79534052293
LEG1_HUMAN,PXD016999-Sample-217,Testis,42.03141623221841,0.0008973509988895684,6.9529623505849605,89735.09988895684
RS28_HUMAN,PXD016999-Sample-169,Testis,41.89293223876319,0.0009299092241150626,6.968440555661381,92990.92241150625
BIP_HUMAN,PXD016999-Sample-217,Testis,41.73381645684201,0.0008909973834361203,6.949876428659857,89099.73834361203
ENOA_HUMAN,PXD016999-Sample-217,Testis,41.71179889318839,0.0008905273187914143,6.9496472468968244,89052.73187914143
ENOA_HUMAN,PXD016999-Sample-144,Testis,41.598168216938085,0.0009062554107124882,6.957250612501049,90625.54107124882
BIP_HUMAN,PXD016999-Sample-144,Testis,41.285247692662715,0.0008994381413373413,6.953971300200033,89943.81413373412
DESM_HUMAN,PXD016999-Sample-169,Testis,41.274117585402244,0.0009161732208461042,6.961977593477246,91617.32208461041
FABPL_HUMAN,PXD016999-Sample-217,Testis,41.03223032139173,0.0008760188489043527,6.942513450788038,87601.88489043528
DEST_HUMAN,PXD016999-Sample-144,Testis,40.91208235864415,0.0008913083818421393,6.9500279906371745,89130.83818421394
LMNA_HUMAN,PXD016999-Sample-169,Testis,40.83442091591956,0.0009064131499483623,6.957326197504706,90641.31499483623
LMNA_HUMAN,PXD016999-Sample-217,Testis,40.7233950710976,0.0008694253613375142,6.939232304509396,86942.53613375142
GDIR1_HUMAN,PXD016999-Sample-169,Testis,40.61246710338929,0.0009014863786155975,6.9549591689544,90148.63786155975
KPYM_HUMAN,PXD016999-Sample-144,Testis,40.33161054314418,0.0008786622547141485,6.943821970521608,87866.22547141486
PTMA_HUMAN,PXD016999-Sample-217,Testis,40.0364356229465,0.0008547590997109908,6.931843732964666,85475.90997109908
GDIR1_HUMAN,PXD016999-Sample-217,Testis,39.93482667686952,0.0008525897964271201,6.9307401308188386,85258.979642712
LEG1_HUMAN,PXD016999-Sample-144,Testis,39.913871888875875,0.0008695614233092633,6.939300264731026,86956.14233092633
DEST_HUMAN,PXD016999-Sample-169,Testis,39.58713460729047,0.0008787267842173572,6.943853864207702,87872.67842173572
CAVN1_HUMAN,PXD016999-Sample-217,Testis,39.570413658708176,0.0008448097496152597,6.9267589172395425,84480.97496152596
RS28_HUMAN,PXD016999-Sample-144,Testis,39.48259574262266,0.0008601656648466572,6.934582102871364,86016.56648466572
RS21_HUMAN,PXD016999-Sample-217,Testis,39.22642775049371,0.0008374658120083329,6.922967086802389,83746.58120083329
LMNA_HUMAN,PXD016999-Sample-144,Testis,39.19672181044727,0.0008539376310432335,6.931426152324955,85393.76310432336
KAD1_HUMAN,PXD016999-Sample-169,Testis,38.41232943584609,0.0008526493027167101,6.930770441234815,85264.93027167101
PEBP1_HUMAN,PXD016999-Sample-144,Testis,38.389407338847825,0.0008363495222539724,6.922387813160339,83634.95222539724
RL14_HUMAN,PXD016999-Sample-144,Testis,38.13911022800169,0.000830896563128295,6.9195469625823955,83089.6563128295
