"","logFC","se","df","t","pval","adjPval"
"sp|A0AV96|RBM47_HUMAN",-0.25376719048723,0.284661845033622,9.12779674445191,-0.89146893029256,0.395569073411962,0.792684093373654
"sp|A0AVT1|UBA6_HUMAN",-0.115268735164842,0.07720879914127,11.8095823497524,-1.49294816713744,0.161677768444116,0.639252503560433
"sp|A0FGR8|ESYT2_HUMAN",-0.440225589622074,0.164623815705462,7.30178575900266,-2.6741306398201,0.0305957275953049,0.455877835601586
"sp|A0MZ66|SHOT1_HUMAN",-0.0228909128506958,0.149491039164411,11.9803106838841,-0.153125652070157,0.880848060685808,0.978970092770236
"sp|A1L0T0|HACL2_HUMAN",-0.261235594611273,0.300010355362306,12.4817551973043,-0.870755258750298,0.400325367621012,0.795222594664112
"sp|A1L170|CA226_HUMAN",-0.106418751116776,0.167421923507181,8.5436169660326,-0.635632113689171,0.541664667079959,0.869631492900975
"sp|A2RRP1|NBAS_HUMAN",0.143751947453183,0.127172869610103,11.9277215235518,1.13036646805178,0.280539752645891,0.737931817613116
"sp|A2RTX5|SYTC2_HUMAN",-0.328458577593532,0.444760198682793,7.48175519730427,-0.738507129384101,0.482725544849883,0.843390168684982
"sp|A3KMH1|VWA8_HUMAN",-0.123056991073373,0.0860082400423377,12.3750500451831,-1.43075815773928,0.177263446786963,0.65582339067328
"sp|A4D1E9|GTPBA_HUMAN",-0.115452947518953,0.117890813342345,12.4271416840321,-0.979320985628347,0.346102424277828,0.770922924441965
"sp|A4D1P6|WDR91_HUMAN",0.207542785861087,0.369939427085239,8.08430704849778,0.561018292903573,0.5899923244018,0.884768550477506
"sp|A5D8V6|VP37C_HUMAN",0.0261784749507272,0.382854447089728,6.48175519730427,0.0683770951329497,0.947546517644972,0.992589380320279
"sp|A5PLN9|TPC13_HUMAN",0.0568407811954081,0.140081537114767,9.34807950170125,0.405769256721099,0.69404320127469,0.933305946841723
"sp|A5YKK6|CNOT1_HUMAN",-0.0534495425278307,0.0578429901787117,12.4817551973043,-0.92404528816185,0.37298200838751,0.781018365363754
"sp|A6NCS6|CB072_HUMAN",-0.0283951226158657,0.138009483442761,10.9477077174933,-0.205747618986217,0.840764021979367,0.971242045440885
"sp|A6NDB9|PALM3_HUMAN",-0.0972716289252511,0.149968763203639,10.4060935488003,-0.648612596699007,0.530641422145442,0.86685537643208
"sp|A6NDG6|PGP_HUMAN",0.00239508550636985,0.0833890091212109,12.2128881297884,0.0287218367457568,0.977550460066173,0.997034497772067
"sp|A6NDU8|RIMC1_HUMAN",-0.219101003323337,0.102262934930092,7.37980566513292,-2.14252606257699,0.0673733189355163,0.517911495629159
"sp|A6NED2|RCCD1_HUMAN",-0.253997000446439,0.168026637712083,9.19164244623665,-1.51164722394593,0.164214743111333,0.640665620258846
"sp|A6NH11|GLTD2_HUMAN",-0.0570680945230303,0.196069314528394,7.48175519730427,-0.291060815203523,0.778909434027398,0.961228618904182
"sp|A6NHR9|SMHD1_HUMAN",-0.113735078196822,0.0958390595904309,12.4817551973043,-1.1867299061872,0.257430875115294,0.718620213389089
"sp|A6NHX0|CAST2_HUMAN",0.0668427324343977,0.16917292372664,8.48050638876381,0.395114838485657,0.702511337634443,0.936529576527944
"sp|A6NIH7|U119B_HUMAN",0.170489582723795,0.153232740941916,8.48175519730427,1.11261850225873,0.296410208293623,0.745786135498233
"sp|A6NJ78|MET15_HUMAN",-0.106050772936214,0.181857915189461,12.2874213634635,-0.583151812917954,0.570339593162209,0.879193164656664
"sp|A8MXV4|NUD19_HUMAN",-0.236441853874435,0.212183111482749,7.48175519730427,-1.11432928013056,0.299650360336582,0.748122810773378
"sp|B1ANS9|WDR64_HUMAN",0.0257845011768025,0.163500586809936,12.4469213731933,0.157702805108438,0.877220542090548,0.97889235639996
"sp|E9PRG8|CK098_HUMAN",0.0599049674040584,0.158386693371856,12.2256249850489,0.378219698440292,0.711752924174306,0.939539830038823
"sp|O00116|ADAS_HUMAN",-0.263081939649874,0.0952894086187807,10.13615731658,-2.7608728342766,0.0198644861585362,0.421555227281232
"sp|O00139|KIF2A_HUMAN",-0.176646573382672,0.136788963265693,9.0401022117366,-1.29138030704685,0.228612444422857,0.696184818938017
"sp|O00148|DX39A_HUMAN",-0.142253518576009,0.135457399849051,12.3171837405283,-1.05017163133599,0.313807966403373,0.755471414175593
"sp|O00151|PDLI1_HUMAN",0.153921097489991,0.24397532976566,12.0028360501081,0.630887957556336,0.53994124569956,0.8682238298156
"sp|O00154|BACH_HUMAN",-0.0206681400400362,0.101328289449122,11.9395379782164,-0.203972061034484,0.841810673298227,0.971338222748052
"sp|O00159|MYO1C_HUMAN",-0.234560919098148,0.0693045666132169,12.4817551973043,-3.38449442166219,0.00514984838526287,0.278421559006953
"sp|O00161|SNP23_HUMAN",-0.00376464891343988,0.150020615742003,10.9694492938132,-0.0250942105178004,0.980430504800383,0.997034497772067
"sp|O00165|HAX1_HUMAN",0.217302856618013,0.282761605035689,6.54983476465863,0.768501991600259,0.468985134308602,0.839115727828536
"sp|O00170|AIP_HUMAN",-0.00843217140324051,0.0783426308560496,11.7036726539588,-0.10763196628837,0.916110712870926,0.986839237176671
"sp|O00178|GTPB1_HUMAN",-0.11044852942251,0.159011726373518,12.046966003239,-0.694593612316785,0.50048698727226,0.850807137086951
"sp|O00186|STXB3_HUMAN",-0.19924250731463,0.100790136969112,11.9502793953216,-1.97680560128309,0.0716011164486296,0.52410218020984
"sp|O00193|SMAP_HUMAN",-0.000362626957244084,0.0784769316003934,12.3686259866136,-0.00462080957867454,0.996386834911251,0.998912219195817
"sp|O00203|AP3B1_HUMAN",-0.0173747589859046,0.0722587444031141,11.5375149199734,-0.240451991373875,0.814199143676735,0.967553806593099
"sp|O00217|NDUS8_HUMAN",0.0641377581869032,0.179801662223534,12.4817551973043,0.356713933529522,0.72726376393366,0.947627229405673
"sp|O00231|PSD11_HUMAN",-0.121190127760441,0.0778439665374259,9.78952681552569,-1.55683392241035,0.151219099917602,0.626698745122387
"sp|O00232|PSD12_HUMAN",-0.238735115848764,0.0858235810675776,12.1080899429805,-2.78169604296497,0.0164770248365125,0.394465295623601
"sp|O00233|PSMD9_HUMAN",0.317397382028969,0.109227251791987,10.6617242628236,2.90584425426561,0.014727716998265,0.392723361412032
"sp|O00255|MEN1_HUMAN",0.78462247734789,0.351784961091503,8.48149866664468,2.23040369580723,0.0544182379264636,0.507370513392312
"sp|O00257|CBX4_HUMAN",NA,NA,NA,NA,NA,NA
"sp|O00264|PGRC1_HUMAN",-0.0266724630219947,0.201549063659533,11.7641170512095,-0.132337320440502,0.896953996873932,0.983951678595556
"sp|O00267|SPT5H_HUMAN",-0.0513898760244373,0.0647039615500975,11.8078769721826,-0.794230751770096,0.442731226840719,0.816441192428618
"sp|O00268|TAF4_HUMAN",-0.400960851244851,0.196247307290066,12.4817551973043,-2.04314065136295,0.0627432908092487,0.514905769856972
"sp|O00273|DFFA_HUMAN",-0.0529794564869362,0.0989387170854015,11.8663072114331,-0.535477496046423,0.602211390989202,0.888749307376157
"sp|O00299|CLIC1_HUMAN",-0.119076025787224,0.0917254728754254,11.5990953766474,-1.29817838005527,0.219445579900579,0.688418831647528
"sp|O00303|EIF3F_HUMAN",-0.017758774535131,0.0817436023814036,11.8184643771434,-0.217249717626478,0.83171900968573,0.970896332048444
"sp|O00330|ODPX_HUMAN",-0.0682326269067298,0.114165006612123,11.3226656820945,-0.597666736345499,0.561825307113708,0.875822069528809
"sp|O00338|ST1C2_HUMAN",0.00436167873697986,0.122804000178329,9.1172744572067,0.0355173995199349,0.972432657999062,0.996125679555147
"sp|O00399|DCTN6_HUMAN",-0.201700230589419,0.160204760054497,9.3180497583389,-1.25901521603233,0.238650194298772,0.708491244808537
"sp|O00401|WASL_HUMAN",0.352158562797433,0.276570016727973,9.75377803216381,1.2733070886126,0.232417281033208,0.700296652152275
"sp|O00410|IPO5_HUMAN",-0.0877561196023495,0.0844144304447603,12.3731831122676,-1.03958670502167,0.318420940744786,0.756614263529305
"sp|O00411|RPOM_HUMAN",0.0793666083733189,0.26067193672722,11.9866981934148,0.304469324046846,0.765991602786907,0.95759417007219
"sp|O00418|EF2K_HUMAN",0.0763680547587394,0.0838733708585391,11.4678313266289,0.910516102751393,0.381290309181122,0.784841474802713
"sp|O00422|SAP18_HUMAN",0.0288482616781777,0.146830620216732,11.9993621876071,0.196473062877455,0.847528185161074,0.97315514814869
"sp|O00425|IF2B3_HUMAN",-0.0188995273103836,0.0627242169423631,12.2577934539922,-0.301311490707811,0.768227338351617,0.95841500666616
